id,complaint_percentile,unit,is_sup,pagerank
28383,90.8219,Gang Enforcement - Area Central,0,0.947377039
3451,66.5317,Detective Area - South,0,0.947377039
32019,94.6773,Gang Enforcement Division,0,0.947377039
21386,62.0534,District 010,0,0.947377039
687,44.6678,District 006,0,0.947377039
32054,77.0318,Vice & Asset Forfeiture Division,0,0.947377039
32279,89.2438,District 010,0,0.947377039
10553,89.8283,District 010,0,0.947377039
14895,64.4645,Public Transportation Section,0,0.947377039
14706,91.7733,District 018,0,0.947377039
23357,79.2251,Gang Enforcement - Area Central,0,0.947377039
13055,72.7676,Special Weapons And Tactics (Swat) Unit,0,0.947377039
17000,67.9034,District 008,0,0.947377039
18874,41.7335,Arson Section,0,0.947377039
17711,94.4366,Bureau Of Internal Affairs,0,0.947377039
12159,99.4918,District 005,0,0.947377039
11141,83.2525,Canine Unit,0,0.947377039
6355,44.1481,District 004,0,0.947377039
11701,79.6798,District 008,0,0.947377039
14168,78.5029,District 004,0,0.947377039
6582,89.5571,Gang Enforcement - Area South,0,0.947377039
2671,95.6173,Gang Enforcement - Area Central,0,0.947377039
28879,99.3275,District 022,0,0.947377039
2541,51.8704,District 008,0,0.947377039
6743,93.3629,District 001,0,0.947377039
7424,66.7456,Detective Area - Central,0,0.947377039
864,54.2739,District 012,0,0.947221726
1134,29.9344,District 006,0,0.947221726
10482,94.066,District 006,0,0.947221726
2433,85.2852,District 002,0,0.947221726
22268,36.704,District 012,0,0.947221726
21194,84.479,Traffic Section,0,0.947221726
32284,99.595,Gang Investigation Division,0,0.947221726
7552,88.8808,Detective Area - Central,0,0.947180461
31894,94.1806,District 009,0,0.947139197
32337,95.1014,Narcotics Division,0,0.947139197
5419,41.8555,District 010,0,0.946921209
15047,84.2325,District 003,0,0.946921209
9252,34.3663,District 019,0,0.946921209
2232,50.6897,District 022,0,0.946921209
1532,50.1815,District 001,0,0.946796892
31332,60.5747,District 012,0,0.946796892
31223,78.6176,District 006,0,0.946426405
3547,51.4692,District 018,0,0.946426405
21229,86.3857,District 006,0,0.946426405
2496,78.7579,Detective Area - Central,0,0.946426405
29180,73.7037,District 017,0,0.946426405
10612,70.8206,District 025,0,0.946426405
2741,92.8891,Detective Area - Central,0,0.946426405
6341,40.8162,District 006,0,0.946426405
11163,41.0397,District 012,0,0.946426405
2526,87.0022,District 007,0,0.946236215
909,78.5694,District 005,0,0.946236215
27578,75.2025,District 007,0,0.946236215
4966,57.7662,Asset Forfeiture Investigation Section,0,0.946236215
17542,82.0641,Detective Area - South,0,0.946236215
21735,70.8735,District 005,0,0.946236215
14865,69.6573,District 002,0,0.946236215
24434,71.5372,District 003,0,0.946236215
985,96.0452,District 008,0,0.946236215
3618,94.4895,District 008,0,0.946236215
18809,58.9469,District 004,0,0.946236215
15293,51.2428,District 007,0,0.946236215
17062,50.4146,District 024,0,0.946236215
556,56.5409,District 009,0,0.946236215
17287,56.6266,Public Transportation Section,0,0.946236215
15832,82.5074,District 002,0,0.946236215
30045,61.98,District 015,0,0.946236215
25259,58.4884,District 007,0,0.946236215
22232,30.9809,Detective Area - South,0,0.946236215
30627,81.3152,District 008,0,0.946236215
22098,53.0759,Detective Area - Central,0,0.946236215
1287,28.9948,Special Functions Support Unit,0,0.946236215
14637,75.6696,Public Transportation Section,0,0.946236215
204,43.1776,Forensic Services Evidence Technician Section,0,0.946236215
24774,74.9264,District 012,0,0.946236215
28540,91.6596,District 001,0,0.946236215
21912,93.5921,District 009,0,0.946236215
11382,73.105,Special Functions Support Unit,0,0.946236215
9601,85.2254,Narcotics Division,0,0.946236215
3109,92.8463,District 015,0,0.946236215
13629,87.8196,District 003,0,0.946236215
26857,33.2926,District 005,0,0.946236215
20279,43.8257,Vice & Asset Forfeiture Division,0,0.946236215
2527,87.7498,District 006,0,0.946236215
26502,86.5844,District 002,0,0.946236215
12302,54.4974,District 022,0,0.946236215
32404,48.9435,Narcotics Division,0,0.946236215
32188,84.7503,Gang Investigation Division,0,0.946236215
25877,30.6293,District 006,0,0.946236215
16306,47.48,Bureau Of  Detectives,0,0.946236215
27423,81.4871,Evidence And Recovered Property Section,0,0.946236215
21024,82.9582,Gang Enforcement Division,0,0.946236215
31233,82.5434,District 006,0,0.946236215
20860,79.6148,Bureau Of Internal Affairs,0,0.946236215
30595,48.8212,Detective Area - Central,0,0.946236215
3145,77.1885,District 022,0,0.946236215
5749,92.0538,District 019,0,0.946236215
3395,74.6169,Gang Enforcement - Area Central,0,0.946236215
2597,83.7206,Detective Area - South,0,0.946236215
5292,48.8212,Bureau Of Internal Affairs,0,0.945733586
30861,69.3669,District 001,0,0.945733586
29066,77.9527,District 006,0,0.945733586
4925,58.6777,District 022,0,0.945733586
7127,80.6099,District 004,0,0.945733586
25364,91.1696,Detective Area - South,0,0.945733586
2028,57.506,District 001,0,0.945733586
27648,59.8563,District 022,0,0.945733586
26467,38.8483,Detached Services - Miscellaneous Detail,0,0.945733586
30863,45.4575,Detective Area - South,0,0.945733586
13624,48.108,District 004,0,0.945733586
13765,93.672,District 006,0,0.945733586
12596,58.0299,District 004,0,0.945733586
4771,93.8214,Detective Area - South,0,0.945733586
1511,89.2706,District 004,0,0.945733586
26741,79.2213,Bureau Of Internal Affairs,0,0.945733586
4166,89.9976,District 025,0,0.945369452
6316,39.3986,District 018,0,0.945369452
21124,99.6637,District 005,0,0.945369452
9268,69.4242,District 005,0,0.945369452
111,77.1636,District 011,0,0.945369452
9294,64.0404,District 004,0,0.945369452
23800,25.2013,Forensic Services Division,0,0.945369452
4447,95.858,District 003,0,0.945369452
16556,32.9984,District 005,0,0.945369452
25320,89.4807,District 004,0,0.945369452
30555,46.8017,District 025,0,0.945369452
22559,79.8517,District 020,0,0.945369452
11132,56.8644,District 011,0,0.945369452
23588,20.4985,Forensic Services Division,0,0.945369452
8681,60.6053,Arson Section,0,0.945369452
30262,91.8018,District 006,0,0.945369452
18623,73.1879,District 004,0,0.945369452
4155,81.1585,District 005,0,0.945369452
17257,24.9895,District 005,0,0.945369452
9596,98.5213,District 004,0,0.945369452
17582,54.1554,District 018,0,0.945369452
15788,94.4175,District 006,0,0.945369452
27374,89.3852,District 008,0,0.945369452
18023,79.4161,Detective Area - North,0,0.945369452
31761,80.6236,District 004,0,0.945369452
27679,84.9796,District 025,0,0.945369452
6765,94.406,District 022,0,0.945369452
10693,78.9232,District 005,0,0.945369452
32095,81.9724,Gang Enforcement Division,0,0.945369452
15477,57.4682,Forensic Services Division,0,0.945369452
26177,74.6055,District 005,0,0.945369452
9362,55.1988,District 019,0,0.945369452
30989,83.9173,District 004,0,0.945369452
28931,68.4096,Airport Law Enforcement Section - North,0,0.945369452
4263,91.6434,District 005,0,0.945369452
3017,92.0293,District 007,0,0.945369452
14538,85.4992,District 022,0,0.945208592
31290,90.3328,District 018,0,0.945208592
13473,87.0276,Detective Area - Central,0,0.945208592
7157,51.7672,District 020,0,0.945208592
29606,58.8285,Special Weapons And Tactics (Swat) Unit,0,0.945208592
10259,95.7625,District 008,0,0.945208592
31410,71.94,District 002,0,0.945208592
27440,35.3292,Bureau Of Internal Affairs,0,0.945208592
21609,79.3206,Public Transportation Section,0,0.945208592
16860,73.5012,District 009,0,0.945208592
32130,99.167,District 007,0,0.945208592
32177,39.7883,Gang Investigation Division,0,0.945208592
27799,53.6548,District 009,0,0.945208592
32126,98.5671,Narcotics Division,0,0.945208592
6130,59.8334,Executive Officers Unit,0,0.945208592
17726,34.8591,Detective Area - Central,0,0.945208592
4959,40.7887,Narcotics Division,0,0.945208592
17873,64.0021,District 004,0,0.945208592
22464,73.4627,District 004,0,0.945208592
21047,88.877,District 009,0,0.945208592
1561,69.9502,District 009,0,0.945208592
3394,91.5059,Detective Area - Central,0,0.945208592
15546,68.083,District 002,0,0.945208592
1533,93.0751,District 008,0,0.945208592
20063,76.3517,District 008,0,0.945208592
28503,93.936,District 022,0,0.945208592
6284,71.35,Detective Area - Central,0,0.945208592
1884,80.4287,District 009,0,0.945208592
21293,98.7735,Detective Area - South,0,0.945208592
10605,72.6797,District 018,0,0.945208592
19921,54.3816,District 004,0,0.945208592
31834,95.8924,Gang Investigation Division,0,0.945208592
5247,49.6771,District 009,0,0.945208592
11641,65.1484,Gang Enforcement - Area South,0,0.945208592
3619,80.8987,District 002,0,0.945208592
6216,70.2648,District 012,0,0.945208592
19502,63.6621,District 004,0,0.945208592
28700,60.8673,Public Transportation Section,0,0.945208592
20889,40.2201,District 010,0,0.945208592
20937,74.7392,District 007,0,0.945208592
7271,81.789,District 007,0,0.945208592
32198,95.644,Narcotics Division,0,0.945208592
9764,34.2746,Special Activities Section,0,0.945208592
14526,88.2465,Gang Enforcement - Area South,0,0.945208592
10568,66.7456,District 022,0,0.945208592
32199,90.3787,Narcotics Division,0,0.945208592
24354,32.3871,Forensic Services Evidence Technician Section,0,0.945208592
17481,51.2199,District 022,0,0.945208592
14882,88.8235,District 004,0,0.945208592
30815,96.5533,District 004,0,0.945208592
28405,75.0984,District 008,0,0.945208592
8707,57.0933,Narcotics Division,0,0.945208592
21165,73.8527,Gang Enforcement - Area Central,0,0.945208592
1290,77.6791,Narcotics Division,0,0.945208592
26618,75.5455,Special Weapons And Tactics (Swat) Unit,0,0.945208592
30558,68.7752,Detective Area - South,0,0.945208592
1056,99.018,District 004,0,0.945208592
21788,58.1178,District 017,0,0.945208592
3733,72.9395,District 009,0,0.945208592
15051,90.3144,Narcotics Division,0,0.945208592
14347,51.7672,District 020,0,0.945208592
27200,69.7413,District 009,0,0.945208592
341,51.9239,Detective Area - South,0,0.945208592
21585,96.0987,Detective Area - Central,0,0.945208592
16780,64.304,Gang Enforcement - Area South,0,0.945208592
7272,75.7785,District 007,0,0.945208592
28838,83.5352,Central Investigations Division,0,0.945208592
26156,72.9663,District 008,0,0.945208592
28993,97.0272,Gang Enforcement - Area South,0,0.945208592
27509,58.3929,District 008,0,0.945208592
11125,68.6905,Detective Area - South,0,0.945208592
31980,92.8585,Gang Investigation Division,0,0.945208592
12494,25.0927,District 004,0,0.945208592
14908,68.8396,District 002,0,0.945208592
18608,87.3868,District 004,0,0.945208592
10115,81.208,District 006,0,0.945208592
19999,59.329,Special Weapons And Tactics (Swat) Unit,0,0.945208592
7694,98.5554,District 004,0,0.945208592
19972,94.5741,District 004,0,0.945208592
2144,73.784,District 001,0,0.945208592
6118,59.6424,Detective Area - North,0,0.945208592
18506,91.0473,District 007,0,0.945208592
32339,90.6003,Gang Enforcement Division,0,0.945208592
28570,94.1462,District 002,0,0.945208592
11826,40.927,Juvenile Intervention Support Center (Jisc),0,0.945208592
13258,77.2764,District 009,0,0.945208592
7982,93.6092,Gang Enforcement - Area Central,0,0.945208592
7072,98.911,District 004,0,0.945208592
3605,99.851,District 009,0,0.945208592
7750,91.4798,District 022,0,0.945208592
18155,69.3669,District 008,0,0.945208592
22127,90.4169,District 010,0,0.945208592
19048,94.9906,District 004,0,0.945208592
20633,88.3956,District 009,0,0.945208592
23953,91.1572,District 005,0,0.945208592
25275,46.712,Detective Area - Central,0,0.945208592
13995,94.1713,Detective Area - South,0,0.945208592
11190,99.7822,District 008,0,0.945208592
9807,91.4333,District 009,0,0.945208592
27472,80.7459,District 003,0,0.945208592
10663,91.4677,Gang Enforcement - Area South,0,0.945208592
3396,45.1798,Asset Forfeiture Investigation Section,0,0.945208592
17303,78.6105,District 007,0,0.945208592
9576,75.4176,District 010,0,0.944982111
31390,48.8916,District 017,0,0.944982111
4047,78.6176,Gang Enforcement - Area Central,0,0.944982111
19318,49.4211,Detective Area - North,0,0.944982111
2615,41.2876,District 007,0,0.944982111
31005,93.3629,Detective Area - South,0,0.944982111
6857,48.9293,District 008,0,0.944982111
21256,74.9188,Detective Area - South,0,0.944982111
24340,93.6093,District 005,0,0.944982111
27482,66.5077,District 001,0,0.944982111
30718,79.3206,Marine Operations Unit,0,0.944982111
32192,67.5672,Narcotics Division,0,0.944982111
25352,50.9839,District 002,0,0.944982111
19491,88.1367,District 011,0,0.944982111
18172,91.6129,Detective Area - Central,0,0.944982111
29640,76.4772,District 002,0,0.944982111
19382,68.7915,District 020,0,0.944982111
3908,80.0199,District 001,0,0.944982111
30111,95.9938,District 006,0,0.944982111
19836,54.5947,Education And Training Division,0,0.944982111
13401,84.9681,District 003,0,0.944982111
24780,83.8348,District Reinstatement Unit,0,0.944982111
19170,70.5159,Special Functions Support Unit,0,0.944982111
258,68.9771,Airport Law Enforcement Section - South,0,0.944982111
19524,51.7462,District 005,0,0.944982111
10556,77.4499,District 018,0,0.944982111
30888,85.2012,District 001,0,0.944982111
220,70.1078,District 001,0,0.944982111
22304,78.9162,District 022,0,0.944982111
21442,53.0654,District 012,0,0.944982111
10227,77.4311,Special Functions Support Unit,0,0.944982111
22231,93.4584,Detective Area - North,0,0.944982111
25880,39.3517,District 005,0,0.944982111
23182,46.4719,District 002,0,0.944982111
8655,73.4518,Detective Area - South,0,0.944982111
30634,70.3068,District 022,0,0.944982111
30342,47.547,Airport Law Enforcement Section - North,0,0.944982111
29590,69.4242,Detective Area - Central,0,0.944982111
23534,94.3535,District 022,0,0.944982111
31756,94.9792,District 019,0,0.944982111
7597,69.0306,Detective Area - South,0,0.944982111
13578,39.8464,District 010,0,0.944982111
32395,45.9134,Intelligence Section,0,0.944982111
20839,91.0922,District 012,0,0.944982111
22898,87.1276,Detective Area - Central,0,0.944982111
28556,57.4835,District 020,0,0.944982111
18102,73.0732,Bomb Squad,0,0.944982111
10389,71.3487,District 018,0,0.944982111
7244,98.7314,District 001,0,0.944982111
7892,31.171,Vice & Asset Forfeiture Division,0,0.944982111
24760,69.1916,Arson Section,0,0.944982111
24744,78.8359,District 022,0,0.944982111
17987,73.813,Detective Area - North,0,0.944982111
21297,23.2236,Detached Services - Miscellaneous Detail,0,0.944982111
7514,42.0572,Detective Area - South,0,0.944982111
911,49.8376,Airport Law Enforcement Section - South,0,0.944982111
923,64.6187,District 010,0,0.944982111
15833,34.582,District 001,0,0.944982111
9255,45.9287,Detective Area - North,0,0.944982111
944,93.2496,District 008,0,0.944982111
24256,82.5484,District 005,0,0.944982111
10986,62.3633,District 007,0,0.944982111
17900,58.3459,District 005,0,0.944982111
5075,89.1254,District 024,0,0.944982111
18499,49.2366,Detective Area - South,0,0.944982111
3750,64.8758,District Reinstatement Unit,0,0.944982111
8057,25.7575,District 012,0,0.944982111
13732,86.4188,District 020,0,0.944982111
2604,17.6483,District 006,0,0.944982111
22944,30.1443,Bureau Of Patrol,0,0.944982111
13794,55.1531,District 003,0,0.944982111
6260,96.737,District 006,0,0.944982111
27433,82.5991,District 009,0,0.944982111
6182,45.6727,Field Services Section,0,0.944982111
13894,62.3858,District 017,0,0.944982111
3472,65.7407,Public Transportation Section,0,0.944982111
17938,97.6644,District 006,0,0.944982111
26390,71.3274,District 012,0,0.944982111
8602,87.4579,District 004,0,0.944982111
27708,18.2631,District 015,0,0.944982111
29140,67.8221,Detective Area - South,0,0.944982111
4699,76.1912,Mounted Unit,0,0.944982111
23936,73.1686,District 006,0,0.944982111
2150,58.1284,District 001,0,0.944982111
13366,42.3689,District 018,0,0.944982111
22000,42.4722,Detective Area - South,0,0.944982111
24185,33.6944,District 006,0,0.944982111
6534,63.8268,District Reinstatement Unit,0,0.944982111
23180,34.0835,Central Detention Unit,0,0.944982111
4545,94.9945,Gang Enforcement - Area South,0,0.944982111
9582,88.8838,District 009,0,0.944982111
2978,85.0106,District 022,0,0.944982111
12219,37.4344,Detached Services - Miscellaneous Detail,0,0.944982111
12893,24.8596,Airport Law Enforcement Section - North,0,0.944982111
17512,24.8935,District 006,0,0.944982111
9713,94.9318,District 019,0,0.944982111
26856,91.5785,District 005,0,0.944982111
29673,22.7439,Bureau Of Organized Crime,0,0.944982111
11047,21.49,Equipment And Supply Section,0,0.944982111
26774,63.4213,District 022,0,0.944982111
18002,92.7085,Detective Area - South,0,0.944982111
11322,34.0303,District 007,0,0.944982111
9555,80.0199,District 019,0,0.944982111
29,31.7489,Airport Law Enforcement Section - North,0,0.944982111
24429,56.8904,District 010,0,0.944982111
18185,36.5077,District 006,0,0.944982111
9784,60.7983,District 001,0,0.944982111
13108,86.4488,District 005,0,0.944982111
3640,33.8593,District 012,0,0.944722978
14471,23.0675,District 022,0,0.944722978
21822,52.0627,District 012,0,0.944722978
28464,82.2781,District 005,0,0.944722978
32007,92.5223,Gang Enforcement Division,0,0.944722978
32350,95.3575,Gang Investigation Division,0,0.944722978
19175,56.7837,District 006,0,0.944722978
11414,85.9654,District 007,0,0.944722978
22645,92.0217,District 005,0,0.944722978
5682,78.3692,District 005,0,0.944722978
30794,75.3404,District 006,0,0.944722978
6393,99.7828,District 012,0,0.944722978
32412,49.0199,Vice & Asset Forfeiture Division,0,0.944722978
11691,37.052,District 006,0,0.944722978
12619,51.963,District 012,0,0.944722978
30291,20.1701,Police Documents Section,0,0.944722978
3444,94.2035,District 022,0,0.944722978
21472,34.211,District 025,0,0.944722978
7184,29.0899,Major Accident Investigation Unit,0,0.944722978
6343,97.78,District 006,0,0.944722978
7367,47.6978,District 002,0,0.944722978
27634,92.0293,Detective Area - South,0,0.944722978
2654,46.3184,Detective Area - South,0,0.944722978
7070,70.337,District 016,0,0.944722978
26101,99.0542,District 006,0,0.944722978
19582,40.0689,District 004,0,0.944722978
13441,39.283,Airport Law Enforcement Section - South,0,0.944722978
17929,46.2553,District 012,0,0.944722978
18585,96.2057,Vice & Asset Forfeiture Division,0,0.944722978
7225,40.5864,District 012,0,0.944722978
30419,18.0124,District 012,0,0.944722978
5189,84.181,Bureau Of Internal Affairs,0,0.944722978
16345,82.017,District 006,0,0.944722978
32148,94.6467,Gang Investigation Division,0,0.944722978
32081,74.51,Vice & Asset Forfeiture Division,0,0.944722978
17893,36.9626,District 012,0,0.944722978
19107,22.8406,District 012,0,0.944722978
25799,99.8089,District 006,0,0.944722978
1909,73.5432,District 020,0,0.944681714
30454,93.0756,District 020,0,0.944681714
31960,87.8339,Detached Services - Goverment Security,0,0.944681714
31211,95.5963,District 001,0,0.944681714
3678,43.6146,Narcotics Division,0,0.944681714
11007,86.0915,District 007,0,0.944681714
30557,56.088,District 011,0,0.944681714
9013,55.8863,District 020,0,0.944681714
26933,86.2938,District 016,0,0.944681714
10052,45.3207,District 011,0,0.944681714
7628,75.3238,District 015,0,0.944681714
5587,95.2237,Special Weapons And Tactics (Swat) Unit,0,0.944681714
18557,86.4201,Detective Area - South,0,0.944681714
7322,75.0869,District 016,0,0.944681714
22901,90.9681,Special Functions Support Unit,0,0.944681714
32396,69.3516,Intelligence Section,0,0.944681714
19149,62.7756,District 025,0,0.944681714
31944,89.0031,Narcotics Division,0,0.944681714
13900,33.1932,District 004,0,0.944681714
32221,92.5949,Narcotics Division,0,0.944681714
13447,99.1669,District 012,0,0.944681714
18891,40.5804,Asset Forfeiture Investigation Section,0,0.944681714
32084,95.2505,Narcotics Division,0,0.944681714
26133,23.5872,District 020,0,0.944681714
25323,81.3267,Special Weapons And Tactics (Swat) Unit,0,0.944681714
6254,94.8722,District 005,0,0.944681714
13028,91.4142,District 022,0,0.944681714
6696,69.0726,District 011,0,0.944681714
17862,61.4889,Human Resources Division,0,0.944681714
9796,97.6004,District 008,0,0.944681714
24697,72.0225,District 020,0,0.944681714
29379,74.8156,District 007,0,0.944681714
10475,43.3628,Detective Area - Central,0,0.944681714
26384,90.3443,District 016,0,0.944681714
22410,81.8883,District 004,0,0.944681714
28073,30.3848,Traffic Section,0,0.944681714
32167,94.3984,Narcotics Division,0,0.944681714
31908,88.1586,Gang Investigation Division,0,0.944681714
27173,77.5935,Narcotics Division,0,0.944681714
20736,66.6897,District 010,0,0.944681714
9693,41.5345,District 012,0,0.944681714
17091,75.5079,Airport Law Enforcement Section - North,0,0.944681714
22556,49.7918,Airport Law Enforcement Section - North,0,0.944681714
32268,95.5829,Narcotics Division,0,0.944681714
32330,92.0676,Narcotics Division,0,0.944681714
3558,94.7881,District 010,0,0.944681714
32346,86.6761,Narcotics Division,0,0.944681714
32413,97.5584,District 002,0,0.944681714
29330,44.6678,District 008,0,0.944681714
31789,62.0534,District 020,0,0.944681714
8109,71.3691,Detective Area - Central,0,0.944681714
10085,52.092,District 011,0,0.944681714
30671,91.2766,Detective Area - North,0,0.944681714
14087,47.8469,Special Weapons And Tactics (Swat) Unit,0,0.944681714
9912,57.5331,Special Weapons And Tactics (Swat) Unit,0,0.944681714
32072,81.3649,Narcotics Division,0,0.944681714
17572,46.8687,District 024,0,0.944681714
25819,23.0217,District 020,0,0.944681714
6938,90.4584,Gang Investigation Division,0,0.944681714
15866,88.2465,District 020,0,0.944681714
